PLYNO,DEPOSIT_SEQ,DEPOSIT_DATE,PRINCIPAL,FACTOR,BALANCE,STEP1_END_DATE,DED_AMT
282120090000065,74,2015-11-05,136839.0,1.1123330521094852,152210.54251760984,2019-10-05,85714.28571428571
282120090000065,75,2015-12-10,136839.0,1.1093464892020748,151801.86423592272,2019-10-05,77142.85714285714
282120090000065,76,2016-01-05,136839.0,1.107182990802792,151505.81327846323,2019-10-05,68571.42857142857
282120090000065,77,2016-02-05,136839.0,1.1046036270312916,151152.8557193349,2019-10-05,60000.0
282120090000065,78,2016-03-05,136839.0,1.1022321328951077,150828.34283323365,2019-10-05,51428.57142857143
282120090000065,79,2016-04-05,136839.0,1.0997054031445312,150482.58766089453,2019-10-05,42857.142857142855
282120090000065,80,2016-05-05,136839.0,1.097260180805264,150147.98588121153,2019-10-05,34285.71428571428
282120090000065,81,2016-06-25,136839.0,1.0931033028285093,149579.1628557504,2019-10-05,25714.285714285714
282120090000065,82,2016-07-05,136839.0,1.0922882287154203,149467.6289291894,2019-10-05,17142.85714285714
282120090000065,83,2016-08-05,136839.0,1.089761498964844,149121.8737568503,2019-10-05,8571.42857142857
282120090000065,84,2016-09-05,136839.0,1.0872347692142676,148776.11858451116,2019-10-05,0.0
282120090000065,85,2016-10-05,136839.0,1.0847895468750002,148441.51680482816,2019-10-05,0.0
282120090000065,86,2016-11-05,136839.0,1.082323705222603,148104.09349895577,2019-10-05,0.0
282120090000065,87,2016-12-05,136839.0,1.079937406849315,147777.55481585342,2019-10-05,0.0
282120090000065,88,2017-01-10,136839.0,1.07707384880137,147385.70839613068,2019-10-05,0.0
282120090000065,89,2017-02-10,136839.0,1.074608007148973,147048.28509025832,2019-10-05,0.0
282120090000065,90,2017-03-15,136839.0,1.0719387433401641,146683.02569992474,2019-10-05,0.0
282120090000065,91,2017-04-15,136839.0,1.0694796389600412,146346.52431565308,2019-10-05,0.0
282120090000065,92,2017-05-05,136839.0,1.0678931200051232,146129.42664838105,2019-10-05,0.0
282120090000065,93,2017-06-15,136839.0,1.064640756147541,145684.37643047338,2019-10-05,0.0
282120090000065,94,2017-07-10,136839.0,1.0626576074538936,145413.00434638336,2019-10-05,0.0
282120090000065,95,2017-08-10,136839.0,1.0601985030737706,145076.5029621117,2019-10-05,0.0
282120090000065,96,2017-09-10,136839.0,1.0577393986936476,144740.00157784004,2019-10-05,0.0
282120090000065,97,2017-10-15,136839.0,1.0549821061643838,144362.69642542812,2019-10-05,0.0
282120090000065,98,2017-11-05,136839.0,1.053356404109589,144140.23698195207,2019-10-05,0.0
282120090000065,99,2017-12-05,136839.0,1.0510339726027398,143822.4377769863,2019-10-05,0.0
282120090000065,100,2018-01-05,136839.0,1.0486341267123287,143494.04526518835,2019-10-05,0.0
282120090000065,101,2018-02-25,136839.0,1.0446859931506849,142953.78661674657,2019-10-05,0.0
282120090000065,102,2018-03-25,136839.0,1.042477356557377,142651.5589939549,2019-10-05,0.0
282120090000065,103,2018-04-25,136839.0,1.040084067622951,142324.063729457,2019-10-05,0.0
282120090000065,104,2018-05-25,136839.0,1.037767981557377,142007.13282832992,2019-10-05,0.0
